BERKELEY COLLEGE
02/2014,78057.0,90971.0,310.393052,0.00241
01/2014,69564.0,88825.0,303.0709,0.002353
12/2013,183285.0,81498.0,278.071176,0.002159
11/2013,234862.0,89659.0,305.916508,0.002375
10/2013,120050.0,95376.0,325.422912,0.002526
09/2013,479126.0,94037.0,320.854244,0.002491
08/2013,516144.0,69694.0,237.795928,0.001846
07/2013,698571,63971.0,218.269052,0.001695
06/2013,454733.0,54752.0,186.813824,0.00145
05/2013,345614.0,76870.0,262.28044,0.002036
04/2013,236629.0,94745.0,323.26994,0.00251
03/2013,145417.0,87065.0,297.06578,0.002306
02/2013,78080.0,89703.0,306.066636,0.002376
01/2013,86185.0,86887.0,296.458444,0.002302
12/2012,129240.0,81715.0,278.81158,0.002165
11/2012,117328.0,91232.0,311.283584,0.002417
10/2012,222262.0,98155.0,334.90486,0.0026
09/2012,290335.0,101195.0,345.27734,0.002681
08/2012,438218.0,79207.0,270.254284,0.002098
07/2012,335626.0,77461.0,264.296932,0.002052
06/2012,281713.0,61007.0,208.155884,0.001616
05/2012,263221.0,77323.0,263.826076,0.002048
04/2012,208009.0,94268.0,321.642416,0.002497
03/2012,170462.0,96383.0,328.858796,0.002553
02/2012,134085.0,91522.0,312.273064,0.002424
01/2012,143677.0,89390.0,304.99868,0.002368
12/2011,119502.0,84115.0,287.00038,0.002228
11/2011,114606.0,90345.0,308.25714,0.002393
10/2011,223705.0,96085.0,327.84202,0.002545
09/2011,332048.0,90467.0,308.673404,0.002396
08/2011,420194.0,64227.0,219.142524,0.001701
newline
